MinEStateIndex,qed,MolWt,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,AvgIpc,BalabanJ,BertzCT,Ipc,Kappa2,Kappa3,PEOE_VSA1,PEOE_VSA12,PEOE_VSA2,PEOE_VSA6,PEOE_VSA7,SMR_VSA1,SMR_VSA10,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA7,EState_VSA8,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,FractionCSP3,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAmideBonds,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHeteroatoms,NumHeterocycles,NumSaturatedCarbocycles,RingCount,MolLogP,fr_Al_COO,fr_Al_OH,fr_Ar_N,fr_Ar_NH,fr_COO,fr_NH1,fr_NH2,fr_allylic_oxid,fr_bicyclic,fr_halogen,fr_imidazole,fr_priamide,fr_unbrch_alkane
0.1955555555555557,0.6583761664660932,161.164,1.25,2.0,2.583333333333333,2.53042684663605,2.5900168530532595,415.1229460443196,1072.9009829736851,2.653856210970405,1.0292838246409677,0.0,0.0,10.03832254268487,30.33183534230805,5.156663257125445,4.629038936893349,0.0,10.31332651425089,0.0,0.0,35.81954229376582,11.257379486545457,5.48770695145777,0.0,0.0,10.31332651425089,0.0,0.0,34.9608742792014,0.0,11.257379486545457,65.67,0.0,0.0,5.693927994848461,5.563451491696996,0.0,30.33183534230805,14.94236545114424,0.0,0.0,13.39207671957672,0.0,9.455644368858655,0.0,0.0,0.0,2,4,0,0,1,1,2,3,4,1,0,2,1.1491699999999998,0,0,2,1,0,2,0,0,0,0,0,0,0
-0.0013681027966738,0.9185208163856596,290.16,1.0,1.6470588235294117,2.294117647058824,2.332282781957468,1.9582739494274897,493.39047628592266,8918.649358205357,5.638977722000272,3.713469028048214,5.316788604006331,5.907179729351506,4.794537184071822,46.2617792402574,29.82891976554344,4.794537184071822,27.524509901984416,0.0,0.0,6.4208216229260096,64.63347462368391,0.0,5.316788604006331,0.0,15.929943897949348,5.907179729351506,11.21535880699783,5.563451491696996,59.07002313198691,0.0,0.0,29.1,0.0,4.794537184071822,6.4208216229260096,15.723557282212973,0.0,54.59730361615449,21.24673250195568,3.35274113446011,11.743957270408163,2.857842970521542,-0.0013681027966738,17.235267528754182,0.399706278344671,0.0,0.0714285714285714,1,2,0,1,2,0,2,1,3,0,0,2,3.630300000000002,0,0,0,0,0,1,0,0,0,1,0,0,0
1.1782407407407407,0.5226646838543858,112.19699999999996,1.7142857142857142,2.571428571428572,2.857142857142857,2.139132575078347,2.762608341443769,118.73595983423267,66.31310982742876,2.123680215888008,1.0309552120491483,0.0,0.0,0.0,12.990104268152232,17.867251461853535,0.0,11.336785877934735,0.0,0.0,13.344558822616634,22.389944101090435,0.0,0.0,0.0,11.336785877934735,0.0,6.4208216229260096,11.800884393391923,17.512796907389134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.297968816627307,11.336785877934735,24.43653410707976,1.8229166666666663,1.4722222222222223,2.109953703703704,0.0,4.244212962962963,1.1782407407407407,2.172453703703704,0.3333333333333333,0,0,0,0,0,1,1,1,1,1,0,1,2.3105,0,0,0,0,0,0,0,0,0,0,0,0,0
-0.4961574074074075,0.5497648378656134,241.682,1.4375,2.125,2.75,2.739756330000508,2.347450626466556,469.3437147297444,6331.576878631173,4.524707061706391,2.16224158301388,14.704819995694466,5.897745344357611,0.0,11.600939890232516,6.923737199690624,4.736862953800049,23.3343050203474,9.967957041894415,14.977214197907006,18.46660068003088,18.01187059783539,0.0,5.618183454609236,0.0,11.600939890232516,40.35398319362709,4.736862953800049,6.923737199690624,27.370901341133163,0.0,0.0,77.89,11.542863480340252,0.0,17.351548584724117,0.0,0.0,0.0,24.945171239801425,6.098081380700427,18.469225718065005,0.0,1.064134542705972,-0.4117901234567902,3.478243575207861,1.7692332766439909,0.4444444444444444,2,6,0,0,0,1,1,4,7,2,0,2,0.6538999999999997,0,0,2,2,0,2,0,0,0,1,1,0,0
0.3310185185185186,0.5340885234757722,88.14999999999999,1.5,2.0,2.0,1.3485878960124225,2.6272148478988635,25.11941547876375,14.834466856136649,3.1616129032258065,3.96,5.106527394840706,0.0,0.0,13.847474399381248,12.338727669087405,5.106527394840706,0.0,0.0,5.917906046161393,20.268296022307258,0.0,0.0,0.0,0.0,0.0,11.713409359353625,0.0,20.268296022307258,0.0,0.0,0.0,20.23,0.0,0.0,12.52478801067431,6.4208216229260096,0.0,0.0,13.847474399381248,0.0,0.0,8.236666666666666,0.6481481481481479,0.0,0.9305555555555556,4.517962962962963,1.0,1,1,0,0,0,0,0,1,1,0,0,0,1.0248,0,1,0,0,0,0,0,0,0,0,0,0,0
-1.444477646053293,0.1777211704725426,730.8660000000002,0.8518518518518519,1.5,2.185185185185185,3.551885228173549,1.1585389363285818,2072.2660502585595,1523628430180.3804,15.87408438902814,7.758024578971322,20.223135460548,17.721539188054518,33.85657417215679,78.86277189000094,60.77873570434404,29.07921331519981,46.15050858160929,25.00049631750497,10.91031077879706,88.80950945341198,107.81633700516664,0.0,10.633577208012662,0.0,0.0,92.16396662386514,38.56454838805188,60.51273697348348,96.11838726271132,0.0,10.902924932081056,153.41,30.260603387530256,29.07921331519981,17.624908615225834,42.19641368956282,11.49083684748198,84.92913895846256,15.62598194064833,0.0,75.39751142132823,18.203452339818128,-1.6715044572451845,23.664945019239955,3.667284381974633,1.787869330748621,0.3809523809523809,3,12,1,4,3,1,4,8,12,4,1,8,3.647500000000002,0,1,1,0,0,2,0,0,3,0,0,0,0
1.1043981481481482,0.6398670459189313,179.288,1.5,2.4166666666666665,3.0,2.5788405003677566,2.1579595196670645,274.0385031103938,1093.4283721559289,3.416656751933373,1.5937716262975783,4.899909730850478,0.0,0.0,12.142387175295491,30.48802797459999,0.0,16.909890408004003,4.899909730850478,0.0,6.4208216229260096,28.46596420792432,0.0,0.0,0.0,11.336785877934735,25.037094525352817,0.0,11.297968816627307,23.58881701422301,0.0,5.573104530069267,3.24,0.0,0.0,0.0,6.544756405912575,23.41582975260915,11.336785877934735,35.53639872775068,1.843867157974301,3.791666666666667,2.147314814814815,0.0,4.334305555555556,3.5479629629629628,2.3025462962962964,0.4,0,1,0,0,0,1,1,2,2,2,0,2,2.4670000000000005,0,0,0,0,0,0,0,0,0,0,0,0,0
0.1031085443436636,0.6568620208125956,260.2970000000001,1.105263157894737,1.894736842105263,2.526315789473684,2.414630182039608,2.412475024623012,687.5279518203245,20954.16071973972,5.429196168263224,2.846938775510204,19.44168294949452,0.0,10.818567211583044,0.0,18.19910120538483,9.473725907600098,0.0,9.967957041894415,0.0,6.4208216229260096,46.6287381664589,11.49902366656781,20.579616313667103,11.49902366656781,0.0,24.18755212444948,6.4208216229260096,11.126902983393991,24.395944776997908,0.0,0.0,97.74,0.0,0.0,6.4208216229260096,22.6259266499618,0.0,18.19910120538483,9.967957041894415,0.0,5.376877047115142,15.198177086044602,1.488473586965651,5.547662089527169,2.173184051398337,0.0,0.2307692307692307,4,6,0,0,1,1,2,4,6,1,0,2,0.90974,0,0,2,2,0,4,0,0,0,0,0,0,0
0.7453703703703707,0.5946242148492836,197.064,0.6666666666666666,1.0833333333333333,1.5,2.1225522925661964,2.946471324842402,380.60813525322834,768.3639299089631,2.9648422496570634,1.1739313423318096,0.0,0.0,0.0,47.46734805431147,12.13273413692322,0.0,33.97432820939462,0.0,0.0,0.0,46.44346903825231,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,36.39820241076966,10.045266627482652,10.772448428929591,0.0,0.0,0.0,0.0,20.817715056412244,0.0,36.39820241076966,0.0,11.94074074074074,0.0,3.503086419753088,0.0,11.445061728395062,0.0,0.0,0.0,0,0,0,0,2,0,2,0,2,0,0,2,4.146600000000002,0,0,0,0,0,0,0,0,1,2,0,0,0
0.7181481481481484,0.5946242148492835,197.064,0.9166666666666666,1.75,2.583333333333333,2.065241529731591,2.8771445584268407,421.10813525322834,716.638810816862,2.9648422496570634,1.2816760730896792,0.0,0.0,0.0,41.40098098584986,23.585325419849624,0.0,33.97432820939462,0.0,0.0,0.0,46.44346903825231,0.0,0.0,0.0,23.20187978046503,0.0,0.0,0.0,36.39820241076966,10.045266627482652,10.772448428929591,0.0,0.0,0.0,0.0,20.817715056412244,0.0,36.39820241076966,0.0,11.802374023683546,0.0,3.5871913580246924,0.0,11.49932350718065,0.0,0.0,0.0,0,0,0,0,2,0,2,0,2,0,0,2,4.146600000000001,0,0,0,0,0,0,0,0,1,2,0,0,0
